Date,Country_Region,Province_State,Difference,Prep_Flow_Runtime,Latest_Date,Case_Type,Cases,Lat,Long
2/25/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
2/24/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
2/23/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
2/22/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
2/21/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
2/20/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
2/2/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
2/19/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
2/18/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
2/17/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
2/16/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
2/15/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
2/14/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
2/13/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
2/12/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
2/11/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
2/10/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
2/1/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
1/31/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
1/30/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
1/29/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
1/28/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
1/27/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
1/26/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
1/25/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
1/24/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
1/23/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,53.7098,27.9534
3/9/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,6,53.7098,27.9534
3/8/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,6,53.7098,27.9534
3/7/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,6,53.7098,27.9534
3/6/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,6,53.7098,27.9534
3/5/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,6,53.7098,27.9534
3/4/2020,Belarus,N/A,5,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,6,53.7098,27.9534
3/3/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,53.7098,27.9534
3/23/2020,Belarus,N/A,5,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,81,53.7098,27.9534
3/22/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,76,53.7098,27.9534
3/21/2020,Belarus,N/A,7,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,76,53.7098,27.9534
3/20/2020,Belarus,N/A,18,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,69,53.7098,27.9534
3/2/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,53.7098,27.9534
3/19/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,51,53.7098,27.9534
3/18/2020,Belarus,N/A,15,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,51,53.7098,27.9534
3/17/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,36,53.7098,27.9534
3/16/2020,Belarus,N/A,9,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,36,53.7098,27.9534
3/15/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,27,53.7098,27.9534
3/14/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,27,53.7098,27.9534
3/13/2020,Belarus,N/A,15,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,27,53.7098,27.9534
3/12/2020,Belarus,N/A,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,12,53.7098,27.9534
3/11/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,9,53.7098,27.9534
3/10/2020,Belarus,N/A,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,9,53.7098,27.9534
3/1/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,53.7098,27.9534
2/9/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/8/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/7/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/6/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/5/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/4/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/3/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/29/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,53.7098,27.9534
2/28/2020,Belarus,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,53.7098,27.9534
2/27/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/26/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/25/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/24/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/23/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/22/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/21/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/20/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/2/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/19/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/18/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/17/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/16/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/15/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/14/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/13/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/12/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/11/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/10/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
2/1/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
1/31/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
1/30/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
1/29/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
1/28/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
1/27/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
1/26/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
1/25/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
1/24/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
1/23/2020,Belarus,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,53.7098,27.9534
3/9/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/8/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/7/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/6/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/5/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/4/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/3/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/23/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/22/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/21/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/20/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/2/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/19/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/18/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/17/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/16/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/15/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/14/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/13/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/12/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/11/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/10/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/1/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/9/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/8/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/7/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/6/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/5/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/4/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/3/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/29/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/28/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/27/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/26/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/25/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/24/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/23/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/22/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/21/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/20/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/2/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/19/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/18/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/17/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/16/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/15/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/14/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/13/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/12/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/11/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/10/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
2/1/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
1/31/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
1/30/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
1/29/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
1/28/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
1/27/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
1/26/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
1/25/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
1/24/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
1/23/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,6.6111,20.9394
3/9/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
3/8/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
3/7/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
3/6/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
3/5/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
3/4/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
3/3/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
3/23/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,3,6.6111,20.9394
3/22/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,3,6.6111,20.9394
3/21/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,3,6.6111,20.9394
3/20/2020,Central African Republic,N/A,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,3,6.6111,20.9394
3/2/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
3/19/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,6.6111,20.9394
3/18/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,6.6111,20.9394
3/17/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,6.6111,20.9394
3/16/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,6.6111,20.9394
3/15/2020,Central African Republic,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,6.6111,20.9394
3/14/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
3/13/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
3/12/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
3/11/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
3/10/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
3/1/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/9/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/8/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/7/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/6/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/5/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/4/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/3/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/29/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/28/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/27/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/26/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/25/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/24/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/23/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/22/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/21/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/20/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/2/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/19/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/18/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/17/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/16/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/15/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/14/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/13/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/12/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/11/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/10/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
2/1/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
1/31/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
1/30/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
1/29/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
1/28/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
1/27/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
1/26/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
1/25/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
1/24/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
1/23/2020,Central African Republic,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,6.6111,20.9394
3/9/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/8/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/7/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/6/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/5/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/4/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/3/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/23/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/22/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/21/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/20/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/2/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/19/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/18/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/17/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/16/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/15/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/14/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/13/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/12/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/11/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/10/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
3/1/2020,Barbados,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,13.1939,-59.5432
